,UF,V0227,V0226,V02322,V4621,V4105
133602,43,,2.0,4.0,416.0,8
133603,43,,2.0,4.0,1033.0,8
133604,43,,,,,8
133605,43,,2.0,4.0,285.0,8
133606,43,3.0,4.0,4.0,690.0,8
133607,43,,2.0,4.0,585.0,8
133608,43,,,,,8
133609,43,,2.0,4.0,800.0,8
133610,43,,2.0,4.0,594.0,8
133611,43,,2.0,4.0,535.0,8
133612,43,,2.0,4.0,360.0,8
133613,43,,,,,8
133614,43,,2.0,2.0,500.0,8
133615,43,,,,,8
133616,43,,2.0,2.0,496.0,8
133617,43,,,,,8
133618,43,,,,,1
133619,43,,,,,1
133620,43,,2.0,4.0,900.0,1
133621,43,,,,,1
133622,43,,2.0,2.0,1666.0,1
133623,43,,,,,1
133624,43,,,,,1
133625,43,,2.0,4.0,379.0,1
133626,43,,2.0,2.0,1533.0,1
133627,43,,2.0,2.0,1000.0,1
133628,43,,2.0,4.0,800.0,1
133629,43,,2.0,2.0,900.0,1
133630,43,,2.0,4.0,2100.0,1
133631,43,,2.0,2.0,1000.0,1
133632,43,,2.0,4.0,620.0,1
133633,43,,2.0,4.0,297.0,8
133634,43,,2.0,4.0,644.0,8
133635,43,,,,,8
133636,43,,,,,8
133637,43,,2.0,4.0,600.0,8
133638,43,,2.0,4.0,1666.0,8
133639,43,,2.0,4.0,575.0,8
133640,43,,2.0,4.0,125.0,8
133641,43,,2.0,4.0,769.0,8
133642,43,,,,,8
133643,43,,2.0,4.0,550.0,8
133644,43,,,,,8
133645,43,,2.0,4.0,140.0,8
133646,43,,,,,8
133647,43,,2.0,2.0,1858.0,8
133648,43,,2.0,4.0,1576.0,8
133649,43,,2.0,4.0,1180.0,8
133650,43,,2.0,2.0,702.0,8
133651,43,,,,,8
133652,43,,2.0,2.0,694.0,8
133653,43,,2.0,4.0,1467.0,8
133654,43,,,,,8
133655,43,,2.0,4.0,433.0,8
133656,43,,2.0,4.0,171.0,8
133657,43,,2.0,2.0,296.0,8
133658,43,,2.0,4.0,788.0,8
133659,43,,,,,8
133660,43,,,,,8
133661,43,,2.0,4.0,1671.0,8
133662,43,,2.0,2.0,1050.0,8
133663,43,,2.0,4.0,788.0,8
133664,43,,2.0,4.0,1192.0,8
133665,43,,2.0,4.0,819.0,8
133666,43,3.0,4.0,2.0,1000.0,8
133667,43,,2.0,2.0,733.0,8
133668,43,,2.0,2.0,5066.0,8
133669,43,,,,,8
133670,43,,2.0,4.0,400.0,8
133671,43,,2.0,4.0,406.0,8
133672,43,,2.0,4.0,215.0,8
133673,43,,2.0,4.0,828.0,8
133674,43,,2.0,4.0,116.0,8
133675,43,,,,,8
133676,43,,2.0,4.0,500.0,8
133677,43,,2.0,4.0,365.0,8
133678,43,,,,,8
133679,43,,,,,8
133680,43,,2.0,4.0,694.0,8
133681,43,,2.0,4.0,348.0,8
133682,43,,,,,8
133683,43,3.0,4.0,4.0,127.0,8
133684,43,3.0,4.0,4.0,226.0,8
133685,43,,,,,8
133686,43,,2.0,4.0,519.0,8
133687,43,,2.0,4.0,1576.0,8
133688,43,,,,,8
133689,43,,2.0,4.0,100.0,8
133690,43,,,,,8
133691,43,,2.0,4.0,999999999999.0,8
133692,43,,2.0,4.0,1038.0,8
133693,43,,2.0,4.0,788.0,1
133694,43,,2.0,4.0,1075.0,1
133695,43,,2.0,2.0,1750.0,1
133696,43,,2.0,2.0,4750.0,1
133697,43,,2.0,2.0,1266.0,1
133698,43,,2.0,4.0,56.0,1
133699,43,,2.0,4.0,570.0,1
133700,43,,2.0,4.0,788.0,1
133701,43,,2.0,2.0,2413.0,1
133702,43,,2.0,4.0,1576.0,1
133703,43,,,,,1
133704,43,,2.0,4.0,2344.0,1
133705,43,,2.0,4.0,410.0,1
133706,43,,2.0,4.0,394.0,1
133707,43,,,,,1
133708,43,,2.0,4.0,788.0,1
133709,43,,2.0,2.0,975.0,1
133710,43,,2.0,2.0,5788.0,1
133711,43,,2.0,2.0,600.0,1
133712,43,,2.0,2.0,1840.0,1
133713,43,,2.0,4.0,1388.0,1
133714,43,,2.0,4.0,833.0,1
133715,43,,2.0,2.0,2100.0,1
133716,43,,2.0,2.0,366.0,1
133717,43,,2.0,2.0,1081.0,1
133718,43,,2.0,2.0,3340.0,1
133719,43,,2.0,2.0,200.0,1
133720,43,,2.0,4.0,953.0,1
133721,43,,2.0,2.0,775.0,1
133722,43,,2.0,2.0,900.0,1
133723,43,,2.0,2.0,996.0,1
133724,43,,2.0,4.0,788.0,1
133725,43,,2.0,4.0,340.0,1
133726,43,,2.0,2.0,1657.0,1
133727,43,,2.0,2.0,533.0,1
133728,43,,2.0,4.0,1576.0,1
133729,43,,2.0,2.0,929.0,1
133730,43,,2.0,4.0,1057.0,1
133731,43,,2.0,4.0,800.0,1
133732,43,,2.0,4.0,1144.0,1
133733,43,,2.0,4.0,127.0,1
133734,43,,2.0,4.0,2100.0,1
133735,43,,2.0,4.0,66.0,1
133736,43,,2.0,4.0,788.0,1
133737,43,,2.0,2.0,3572.0,1
133738,43,,2.0,4.0,788.0,1
133739,43,,2.0,2.0,433.0,1
133740,43,,2.0,2.0,999999999999.0,1
133741,43,,2.0,2.0,506.0,1
133742,43,,2.0,4.0,297.0,1
133743,43,,,,,1
133744,43,,2.0,2.0,966.0,1
133745,43,,2.0,4.0,445.0,1
133746,43,,,,,1
133747,43,,2.0,4.0,375.0,1
133748,43,,2.0,2.0,696.0,1
133749,43,,2.0,2.0,2076.0,1
133750,43,,2.0,2.0,1700.0,1
133751,43,,,,,8
133752,43,,2.0,4.0,390.0,8
133753,43,,2.0,4.0,1576.0,8
133754,43,,,,,8
133755,43,,,,,8
133756,43,,2.0,2.0,1454.0,8
133757,43,,2.0,4.0,100.0,8
133758,43,,2.0,4.0,612.0,8
133759,43,3.0,4.0,4.0,788.0,8
133760,43,,,,,8
133761,43,,2.0,2.0,477.0,8
133762,43,,2.0,2.0,537.0,8
133763,43,,2.0,4.0,872.0,8
133764,43,,2.0,2.0,3300.0,8
133765,43,,2.0,4.0,1000.0,1
133766,43,,,,,1
133767,43,,,,,1
133768,43,,2.0,2.0,525.0,1
133769,43,,2.0,4.0,1390.0,1
133770,43,,2.0,4.0,1238.0,1
133771,43,,,,,1
133772,43,,2.0,2.0,800.0,1
133773,43,,,,,1
133774,43,,2.0,2.0,600.0,1
133775,43,,2.0,2.0,1394.0,1
133776,43,,2.0,2.0,305.0,1
133777,43,,2.0,2.0,1100.0,1
133778,43,,2.0,2.0,1988.0,1
133779,43,,2.0,4.0,572.0,1
133780,43,,2.0,2.0,1100.0,1
133781,43,,2.0,2.0,1500.0,1
133782,43,,2.0,2.0,2538.0,1
133783,43,,,,,1
133784,43,,2.0,2.0,1800.0,1
133785,43,,2.0,4.0,655.0,1
133786,43,,2.0,2.0,1175.0,1
133787,43,,2.0,4.0,2028.0,1
133788,43,,2.0,2.0,396.0,1
133789,43,,2.0,4.0,900.0,1
133790,43,,2.0,2.0,1333.0,1
133791,43,,2.0,4.0,990.0,1
133792,43,,2.0,2.0,1500.0,1
133793,43,,2.0,2.0,3070.0,1
133794,43,,2.0,2.0,3000.0,1
133795,43,,2.0,2.0,3300.0,1
133796,43,,2.0,2.0,780.0,1
133797,43,,2.0,4.0,0.0,1
133798,43,,2.0,2.0,675.0,1
133799,43,,,,,1
133800,43,,2.0,2.0,197.0,1
133801,43,,2.0,4.0,1988.0,1
133802,43,,2.0,4.0,1250.0,1
133803,43,,2.0,4.0,311.0,1
133804,43,,2.0,2.0,514.0,1
133805,43,,,,,1
133806,43,,2.0,4.0,2066.0,1
133807,43,,2.0,4.0,1600.0,1
133808,43,,2.0,2.0,1288.0,1
133809,43,,2.0,2.0,785.0,1
133810,43,,2.0,4.0,929.0,1
133811,43,,2.0,4.0,197.0,1
133812,43,,2.0,2.0,650.0,1
133813,43,,,,,8
133814,43,,2.0,2.0,2200.0,8
133815,43,3.0,4.0,4.0,788.0,8
133816,43,,2.0,4.0,1044.0,8
133817,43,,2.0,2.0,987.0,8
133818,43,,,,,8
133819,43,,2.0,2.0,1340.0,8
133820,43,,2.0,4.0,1200.0,8
133821,43,,,,,8
133822,43,,2.0,4.0,788.0,8
133823,43,,2.0,4.0,859.0,8
133824,43,,,,,8
133825,43,,2.0,4.0,450.0,8
133826,43,,2.0,4.0,1394.0,8
133827,43,,,,,8
133828,43,,2.0,4.0,1188.0,8
133829,43,,2.0,4.0,1144.0,1
133830,43,,2.0,2.0,1144.0,1
133831,43,,,,,1
133832,43,,,,,1
133833,43,,2.0,2.0,1100.0,1
133834,43,,2.0,2.0,600.0,1
133835,43,,2.0,2.0,1192.0,1
133836,43,,2.0,2.0,633.0,1
133837,43,,,,,1
133838,43,,2.0,2.0,2400.0,1
133839,43,,2.0,2.0,894.0,1
133840,43,,2.0,2.0,2100.0,1
133841,43,,2.0,2.0,1729.0,1
133842,43,,2.0,4.0,3300.0,1
133843,43,,2.0,2.0,3333.0,1
133844,43,,2.0,2.0,1433.0,1
133845,43,,,,,1
133846,43,,2.0,4.0,1094.0,1
133847,43,,2.0,2.0,1400.0,1
133848,43,,2.0,4.0,756.0,1
133849,43,,2.0,4.0,790.0,1
133850,43,,2.0,2.0,900.0,1
133851,43,,2.0,4.0,2053.0,1
133852,43,,2.0,4.0,999999999999.0,1
133853,43,,2.0,2.0,666.0,1
133854,43,,2.0,2.0,2000.0,1
133855,43,,2.0,4.0,1150.0,1
133856,43,,2.0,4.0,1088.0,1
133857,43,,2.0,2.0,1644.0,1
133858,43,,2.0,2.0,788.0,1
133859,43,,2.0,2.0,1947.0,1
133860,43,,2.0,2.0,3250.0,1
133861,43,,2.0,4.0,788.0,1
133862,43,,2.0,2.0,1433.0,1
133863,43,,2.0,4.0,1450.0,8
133864,43,,2.0,2.0,956.0,8
133865,43,,,,,8
133866,43,,2.0,4.0,394.0,8
133867,43,,,,,8
133868,43,,,,,8
133869,43,,2.0,2.0,2000.0,8
133870,43,,2.0,2.0,569.0,8
133871,43,,,,,8
133872,43,,,,,8
133873,43,,,,,8
133874,43,,2.0,4.0,394.0,8
133875,43,,,,,8
133876,43,,,,,8
133877,43,,,,,8
133878,43,,2.0,4.0,622.0,8
133879,43,,,,,1
133880,43,,2.0,2.0,2750.0,1
133881,43,,2.0,2.0,950.0,1
133882,43,,2.0,2.0,1015.0,1
133883,43,,2.0,4.0,83.0,1
133884,43,,2.0,4.0,828.0,1
133885,43,,2.0,2.0,1040.0,1
133886,43,,2.0,4.0,183.0,1
133887,43,,2.0,4.0,1369.0,1
133888,43,,2.0,4.0,788.0,1
133889,43,,,,,1
133890,43,,2.0,2.0,597.0,1
133891,43,,2.0,2.0,500.0,1
133892,43,,,,,1
133893,43,,2.0,2.0,569.0,1
133894,43,,2.0,4.0,788.0,1
133895,43,,2.0,2.0,577.0,8
133896,43,,2.0,2.0,2121.0,8
133897,43,,,,,8
133898,43,,,,,8
133899,43,,2.0,4.0,394.0,8
133900,43,,2.0,2.0,769.0,8
133901,43,,2.0,4.0,1013.0,8
133902,43,,2.0,4.0,400.0,8
133903,43,,,,,8
133904,43,,,,,8
133905,43,,,,,8
133906,43,,2.0,2.0,337.0,8
133907,43,,,,,8
133908,43,,,,,8
133909,43,,,,,8
133910,43,,2.0,4.0,788.0,8
133911,43,,2.0,4.0,658.0,8
133912,43,,2.0,4.0,343.0,8
133913,43,3.0,4.0,4.0,159.0,8
133914,43,,,,,8
133915,43,,2.0,4.0,999999999999.0,8
133916,43,3.0,4.0,4.0,788.0,8
133917,43,,,,,8
133918,43,,2.0,4.0,863.0,8
133919,43,,2.0,2.0,1956.0,8
133920,43,,2.0,4.0,54.0,8
133921,43,,2.0,4.0,788.0,8
133922,43,,2.0,2.0,1750.0,1
133923,43,,2.0,2.0,500.0,1
133924,43,,2.0,4.0,4000.0,1
133925,43,,2.0,2.0,2950.0,1
133926,43,,,,,1
133927,43,,2.0,4.0,788.0,1
133928,43,,2.0,2.0,390.0,1
133929,43,,2.0,2.0,394.0,1
133930,43,,,,,1
133931,43,,2.0,2.0,433.0,1
133932,43,,2.0,2.0,3250.0,1
133933,43,,2.0,4.0,1000.0,1
133934,43,,2.0,2.0,1300.0,1
133935,43,,2.0,4.0,1576.0,1
133936,43,,,,,1
133937,43,,2.0,2.0,1650.0,1
133938,43,,,,,1
133939,43,,2.0,2.0,3333.0,1
133940,43,,,,,1
133941,43,,,,,1
133942,43,,2.0,4.0,1576.0,1
133943,43,,2.0,2.0,1065.0,1
133944,43,,2.0,4.0,529.0,1
133945,43,,2.0,4.0,414.0,1
133946,43,,,,,1
133947,43,,,,,1
133948,43,,2.0,4.0,217.0,1
133949,43,,,,,1
133950,43,,2.0,4.0,351.0,1
133951,43,,2.0,4.0,136.0,1
133952,43,,,,,1
133953,43,,2.0,4.0,894.0,1
133954,43,,,,,1
133955,43,,,,,1
133956,43,,2.0,2.0,5766.0,1
133957,43,,2.0,2.0,766.0,1
133958,43,,2.0,2.0,2187.0,1
133959,43,,2.0,2.0,17000.0,1
133960,43,,2.0,2.0,594.0,1
133961,43,,2.0,4.0,1067.0,1
133962,43,,2.0,4.0,4000.0,1
133963,43,,2.0,2.0,1960.0,1
133964,43,,2.0,2.0,497.0,1
133965,43,,2.0,2.0,1600.0,1
133966,43,,2.0,2.0,1050.0,1
133967,43,,2.0,4.0,1576.0,1
133968,43,,2.0,2.0,2100.0,1
133969,43,,2.0,2.0,2000.0,1
133970,43,,2.0,2.0,880.0,1
133971,43,,2.0,4.0,1000.0,1
133972,43,,2.0,2.0,10000.0,1
133973,43,,2.0,2.0,4150.0,1
133974,43,,2.0,4.0,1472.0,1
133975,43,,2.0,2.0,702.0,1
133976,43,,,,,8
133977,43,,,,,8
133978,43,,,,,8
133979,43,,2.0,4.0,1009.0,8
133980,43,,,,,8
133981,43,,,,,8
133982,43,,,,,8
133983,43,,,,,8
133984,43,,2.0,4.0,672.0,8
133985,43,,2.0,2.0,572.0,8
133986,43,,,,,8
133987,43,,2.0,4.0,1300.0,8
133988,43,,,,,8
133989,43,,2.0,4.0,1619.0,8
133990,43,,2.0,4.0,750.0,8
133991,43,,2.0,2.0,394.0,8
133992,43,,2.0,4.0,1026.0,8
133993,43,,2.0,2.0,1288.0,8
133994,43,,2.0,2.0,2750.0,1
133995,43,,,,,1
133996,43,,2.0,4.0,300.0,1
133997,43,,,,,1
133998,43,,2.0,2.0,820.0,1
133999,43,,2.0,2.0,1001.0,1
134000,43,,2.0,2.0,1800.0,1
134001,43,,2.0,4.0,838.0,1
134002,43,,,,,1
134003,43,,2.0,2.0,1044.0,1
134004,43,,,,,1
134005,43,,2.0,2.0,866.0,1
134006,43,,2.0,2.0,1033.0,1
134007,43,,2.0,2.0,2538.0,1
134008,43,,,,,1
134009,43,,,,,1
134010,43,,,,,1
134011,43,,2.0,4.0,789.0,1
134012,43,,2.0,4.0,700.0,1
134013,43,,2.0,4.0,788.0,1
134014,43,,2.0,4.0,3050.0,1
134015,43,,2.0,2.0,500.0,1
134016,43,,2.0,2.0,354.0,1
134017,43,,2.0,4.0,999999999999.0,1
134018,43,,2.0,4.0,5000.0,1
134019,43,,2.0,4.0,1044.0,1
134020,43,,2.0,2.0,2933.0,1
134021,43,,2.0,4.0,393.0,1
134022,43,,2.0,4.0,682.0,1
134023,43,,2.0,2.0,945.0,1
134024,43,,2.0,2.0,1794.0,1
134025,43,,2.0,2.0,1198.0,1
134026,43,,2.0,4.0,1080.0,1
134027,43,,2.0,2.0,788.0,1
134028,43,,2.0,4.0,1388.0,1
134029,43,,2.0,2.0,2750.0,1
134030,43,,2.0,4.0,1900.0,1
134031,43,,2.0,4.0,999999999999.0,1
134032,43,,2.0,2.0,4666.0,1
134033,43,,2.0,2.0,1013.0,1
134034,43,,,,,1
134035,43,,2.0,4.0,1576.0,1
134036,43,,2.0,2.0,791.0,1
134037,43,,2.0,4.0,1080.0,1
134038,43,,2.0,2.0,1500.0,1
134039,43,,2.0,2.0,641.0,1
134040,43,,2.0,2.0,874.0,1
134041,43,,2.0,2.0,1158.0,1
134042,43,,2.0,2.0,3550.0,1
134043,43,,2.0,4.0,1576.0,1
134044,43,,2.0,2.0,8694.0,1
134045,43,,2.0,4.0,1558.0,1
134046,43,,2.0,2.0,1245.0,1
134047,43,,2.0,4.0,1745.0,1
134048,43,,2.0,4.0,788.0,1
134049,43,,2.0,4.0,1576.0,1
134050,43,,2.0,4.0,1488.0,1
134051,43,,2.0,4.0,1080.0,1
134052,43,,,,,1
134053,43,,2.0,4.0,1196.0,1
134054,43,,2.0,4.0,1616.0,1
134055,43,,2.0,4.0,982.0,1
134056,43,,2.0,2.0,819.0,1
134057,43,,2.0,2.0,936.0,1
134058,43,,2.0,4.0,750.0,8
134059,43,,2.0,4.0,1594.0,8
134060,43,,2.0,4.0,250.0,8
134061,43,,2.0,2.0,357.0,8
134062,43,,2.0,2.0,1100.0,8
134063,43,,2.0,4.0,1332.0,8
134064,43,,2.0,4.0,412.0,8
134065,43,3.0,4.0,4.0,585.0,8
134066,43,,2.0,4.0,2180.0,8
134067,43,,2.0,4.0,788.0,8
134068,43,,,,,8
134069,43,,2.0,4.0,788.0,8
134070,43,,2.0,4.0,2160.0,8
134071,43,,2.0,4.0,394.0,8
134072,43,,2.0,4.0,192.0,8
134073,43,,2.0,4.0,1182.0,1
134074,43,,2.0,4.0,788.0,1
134075,43,,2.0,4.0,788.0,1
134076,43,,2.0,4.0,1576.0,1
134077,43,,2.0,2.0,1422.0,1
134078,43,,2.0,4.0,684.0,1
134079,43,,2.0,4.0,1050.0,1
134080,43,,2.0,2.0,348.0,1
134081,43,,2.0,2.0,932.0,1
134082,43,,2.0,4.0,1080.0,1
134083,43,,2.0,4.0,517.0,1
134084,43,,2.0,2.0,2270.0,1
134085,43,3.0,4.0,4.0,1976.0,1
134086,43,,2.0,4.0,1100.0,1
134087,43,,2.0,4.0,788.0,1
134088,43,,,,,1
134089,43,,2.0,2.0,203.0,1
134090,43,,2.0,2.0,2750.0,1
134091,43,,2.0,2.0,999999999999.0,1
134092,43,,2.0,4.0,2365.0,1
134093,43,,2.0,2.0,1333.0,1
134094,43,,2.0,2.0,3000.0,1
134095,43,,2.0,2.0,3000.0,1
134096,43,,2.0,4.0,1750.0,1
134097,43,,2.0,2.0,1175.0,1
134098,43,,2.0,2.0,1000.0,1
134099,43,,2.0,4.0,480.0,1
134100,43,,,,,1
134101,43,,,,,1
134102,43,,,,,1
134103,43,,2.0,2.0,525.0,1
134104,43,,2.0,4.0,193.0,1
134105,43,,2.0,4.0,997.0,1
134106,43,,2.0,4.0,312.0,1
134107,43,,2.0,2.0,436.0,1
134108,43,,2.0,4.0,550.0,1
134109,43,,2.0,2.0,1233.0,1
134110,43,,2.0,2.0,1144.0,1
134111,43,,2.0,4.0,788.0,1
134112,43,,2.0,4.0,788.0,1
134113,43,,2.0,4.0,366.0,1
134114,43,,2.0,4.0,625.0,1
134115,43,,2.0,4.0,600.0,1
134116,43,,,,,1
134117,43,,2.0,4.0,197.0,1
134118,43,,2.0,2.0,1000.0,1
134119,43,,2.0,2.0,833.0,1
134120,43,,2.0,2.0,472.0,1
134121,43,,2.0,2.0,1200.0,1
134122,43,,2.0,2.0,2000.0,1
134123,43,,2.0,2.0,1950.0,1
134124,43,,2.0,4.0,788.0,1
134125,43,,2.0,4.0,762.0,1
134126,43,,2.0,4.0,750.0,1
134127,43,,,,,1
134128,43,,2.0,2.0,3333.0,1
134129,43,,2.0,4.0,425.0,1
134130,43,,,,,1
134131,43,,,,,1
134132,43,,2.0,2.0,1362.0,1
134133,43,,2.0,2.0,225.0,1
134134,43,,2.0,2.0,365.0,1
134135,43,,2.0,4.0,1500.0,1
134136,43,,2.0,4.0,262.0,1
134137,43,,2.0,2.0,294.0,1
134138,43,,,,,1
134139,43,,2.0,4.0,294.0,1
134140,43,,2.0,4.0,790.0,1
134141,43,,2.0,4.0,1265.0,1
134142,43,,2.0,2.0,675.0,1
134143,43,,2.0,2.0,875.0,1
134144,43,,2.0,2.0,772.0,1
134145,43,,2.0,2.0,262.0,1
134146,43,,2.0,4.0,192.0,1
134147,43,,2.0,2.0,323.0,1
134148,43,,2.0,2.0,307.0,1
134149,43,,,,,1
134150,43,,2.0,4.0,300.0,8
134151,43,,,,,8
134152,43,,2.0,2.0,516.0,8
134153,43,,,,,8
134154,43,,,,,8
134155,43,,2.0,4.0,1500.0,8
134156,43,,2.0,4.0,850.0,8
134157,43,,2.0,4.0,325.0,8
134158,43,,,,,8
134159,43,,,,,8
134160,43,,2.0,2.0,550.0,8
134161,43,,2.0,2.0,650.0,8
134162,43,,,,,8
134163,43,,,,,8
134164,43,,,,,1
134165,43,,2.0,4.0,437.0,1
134166,43,,2.0,2.0,1000.0,1
134167,43,,2.0,2.0,2900.0,1
134168,43,,2.0,2.0,600.0,1
134169,43,,,,,1
134170,43,,2.0,2.0,2025.0,1
134171,43,,2.0,4.0,4350.0,1
134172,43,,2.0,2.0,1150.0,1
134173,43,,,,,1
134174,43,,,,,1
134175,43,,2.0,2.0,915.0,1
134176,43,,2.0,2.0,2841.0,1
134177,43,,2.0,2.0,1760.0,1
134178,43,,2.0,4.0,1600.0,1
134179,43,,,,,1
134180,43,,2.0,2.0,566.0,1
134181,43,,2.0,2.0,1200.0,1
134182,43,,,,,1
134183,43,,2.0,4.0,1576.0,1
134184,43,,2.0,2.0,300.0,1
134185,43,,2.0,2.0,749.0,1
134186,43,,2.0,2.0,1310.0,1
134187,43,,2.0,2.0,533.0,1
134188,43,,2.0,4.0,1576.0,1
134189,43,,2.0,4.0,1650.0,1
134190,43,,2.0,2.0,2240.0,1
134191,43,,,,,1
134192,43,,,,,1
134193,43,,2.0,4.0,1288.0,1
134194,43,,2.0,2.0,787.0,8
134195,43,,2.0,2.0,615.0,8
134196,43,,2.0,4.0,970.0,8
134197,43,,,,,8
134198,43,,2.0,2.0,579.0,8
134199,43,,2.0,2.0,504.0,8
134200,43,,,,,8
134201,43,,2.0,4.0,156.0,8
134202,43,,2.0,2.0,500.0,8
134203,43,,2.0,2.0,1200.0,8
134204,43,,2.0,2.0,1100.0,8
134205,43,,2.0,2.0,666.0,8
134206,43,,2.0,4.0,1576.0,8
134207,43,,,,,8
134208,43,,2.0,4.0,1800.0,8
134209,43,,2.0,2.0,1031.0,8
134210,43,,2.0,4.0,1538.0,8
134211,43,,2.0,2.0,1100.0,8
134212,43,,2.0,4.0,788.0,8
134213,43,,2.0,2.0,1325.0,8
134214,43,,2.0,2.0,394.0,8
134215,43,,2.0,4.0,290.0,8
134216,43,,2.0,4.0,1170.0,8
134217,43,,2.0,4.0,750.0,8
134218,43,,,,,8
134219,43,,2.0,4.0,942.0,8
134220,43,,2.0,4.0,1838.0,8
134221,43,,2.0,4.0,135.0,8
134222,43,,2.0,4.0,178.0,8
134223,43,,2.0,2.0,1228.0,8
134224,43,,2.0,4.0,1300.0,1
134225,43,,2.0,4.0,1600.0,1
134226,43,,2.0,4.0,1576.0,1
134227,43,,2.0,2.0,1650.0,1
134228,43,,2.0,2.0,692.0,1
134229,43,,,,,1
134230,43,,2.0,2.0,1182.0,1
134231,43,,2.0,2.0,3100.0,1
134232,43,,2.0,2.0,3500.0,1
134233,43,,2.0,2.0,1750.0,1
134234,43,,,,,1
134235,43,,2.0,2.0,8550.0,1
134236,43,,2.0,2.0,1400.0,1
134237,43,,2.0,2.0,3500.0,1
134238,43,,2.0,2.0,1533.0,1
134239,43,,2.0,2.0,2333.0,1
134240,43,,2.0,4.0,874.0,1
134241,43,,2.0,2.0,1733.0,1
134242,43,,2.0,2.0,1180.0,1
134243,43,,,,,1
134244,43,,2.0,2.0,1800.0,1
134245,43,,,,,1
134246,43,,,,,1
134247,43,,,,,1
134248,43,,2.0,4.0,2100.0,1
134249,43,,2.0,4.0,1788.0,1
134250,43,,2.0,2.0,1600.0,1
134251,43,,2.0,2.0,3000.0,1
134252,43,,,,,1
134253,43,,2.0,2.0,762.0,1
134254,43,,,,,1
134255,43,,,,,1
134256,43,,2.0,4.0,4005.0,1
134257,43,,2.0,2.0,500.0,1
134258,43,,2.0,2.0,792.0,1
134259,43,,2.0,2.0,950.0,1
134260,43,,2.0,2.0,788.0,1
134261,43,,2.0,4.0,1600.0,1
134262,43,,2.0,2.0,600.0,1
134263,43,,2.0,4.0,1038.0,1
134264,43,,2.0,2.0,600.0,1
134265,43,,2.0,4.0,788.0,1
134266,43,,2.0,2.0,1100.0,1
134267,43,3.0,4.0,2.0,450.0,1
134268,43,,2.0,2.0,800.0,1
134269,43,,2.0,2.0,1266.0,1
134270,43,,2.0,2.0,779.0,1
134271,43,,2.0,2.0,1020.0,1
134272,43,,2.0,2.0,896.0,1
134273,43,,2.0,2.0,500.0,1
134274,43,,2.0,4.0,944.0,1
134275,43,,2.0,2.0,1150.0,1
134276,43,,2.0,2.0,500.0,1
134277,43,,,,,1
134278,43,,,,,1
134279,43,,2.0,2.0,710.0,1
134280,43,,2.0,2.0,827.0,1
134281,43,,,,,1
134282,43,,2.0,4.0,800.0,1
134283,43,,2.0,2.0,1372.0,1
134284,43,,2.0,2.0,584.0,1
134285,43,,2.0,4.0,850.0,1
134286,43,,2.0,2.0,1175.0,1
134287,43,,2.0,2.0,1365.0,1
134288,43,,2.0,4.0,1038.0,1
134289,43,,2.0,2.0,625.0,1
134290,43,,,,,1
134291,43,,2.0,4.0,800.0,1
134292,43,,,,,1
134293,43,,2.0,2.0,1596.0,1
134294,43,,2.0,2.0,849.0,1
134295,43,3.0,4.0,4.0,400.0,1
134296,43,,2.0,2.0,662.0,1
134297,43,,2.0,2.0,1025.0,1
134298,43,,2.0,2.0,500.0,1
134299,43,,2.0,2.0,1160.0,1
134300,43,,2.0,2.0,800.0,1
134301,43,,2.0,2.0,500.0,1
134302,43,,2.0,2.0,3000.0,1
134303,43,,2.0,2.0,428.0,1
134304,43,,2.0,4.0,1500.0,1
134305,43,,,,,1
134306,43,,2.0,2.0,760.0,1
134307,43,3.0,4.0,4.0,994.0,1
134308,43,,2.0,4.0,1576.0,1
134309,43,,,,,1
134310,43,,2.0,2.0,1400.0,1
134311,43,,,,,1
134312,43,,2.0,2.0,526.0,1
134313,43,,2.0,2.0,312.0,1
134314,43,,2.0,2.0,546.0,1
134315,43,,2.0,2.0,475.0,1
134316,43,,,,,1
134317,43,,2.0,4.0,1094.0,1
134318,43,,2.0,2.0,700.0,1
134319,43,,2.0,4.0,566.0,1
134320,43,,2.0,2.0,397.0,1
134321,43,,2.0,2.0,350.0,1
134322,43,,,,,1
134323,43,,2.0,2.0,750.0,1
134324,43,,,,,1
134325,43,,2.0,4.0,650.0,1
134326,43,,2.0,4.0,900.0,1
134327,43,,2.0,2.0,999999999999.0,1
134328,43,,2.0,2.0,525.0,1
134329,43,,2.0,2.0,2118.0,1
134330,43,,2.0,2.0,1000.0,1
134331,43,,2.0,4.0,400.0,1
134332,43,,2.0,2.0,633.0,1
134333,43,,,,,1
134334,43,,,,,1
134335,43,,2.0,2.0,1594.0,1
134336,43,,2.0,2.0,750.0,1
134337,43,,2.0,2.0,8000.0,1
134338,43,,2.0,2.0,800.0,1
134339,43,,2.0,4.0,1638.0,1
134340,43,,2.0,2.0,1120.0,1
134341,43,,2.0,2.0,832.0,1
134342,43,,2.0,4.0,3000.0,1
134343,43,,2.0,2.0,633.0,1
134344,43,,2.0,2.0,850.0,1
134345,43,,2.0,2.0,694.0,1
134346,43,,2.0,2.0,991.0,1
134347,43,,2.0,2.0,950.0,1
134348,43,,2.0,2.0,575.0,1
134349,43,,2.0,2.0,2100.0,1
134350,43,,2.0,2.0,938.0,1
134351,43,,,,,1
134352,43,,2.0,2.0,788.0,1
134353,43,,2.0,4.0,866.0,1
