,UF,V0227,V0226,V02322,V4621,V4105
133050,50,,2.0,4.0,1356.0,1
133051,50,,2.0,4.0,900.0,1
133052,50,,,,,1
133053,50,,2.0,4.0,350.0,1
133054,50,,2.0,4.0,452.0,1
133055,50,,2.0,4.0,1356.0,1
133056,50,,2.0,4.0,1600.0,1
133057,50,,2.0,4.0,1300.0,1
133058,50,,,,,1
133059,50,,2.0,2.0,1800.0,1
133060,50,,2.0,2.0,728.0,1
133061,50,,2.0,4.0,431.0,1
133062,50,,2.0,4.0,812.0,1
133063,50,,2.0,2.0,646.0,1
133064,50,,2.0,2.0,1200.0,1
133065,50,,2.0,2.0,739.0,1
133066,50,,,,,1
133067,50,,2.0,4.0,678.0,1
133068,50,,2.0,2.0,614.0,1
133069,50,,2.0,2.0,1100.0,1
133070,50,,2.0,4.0,122.0,1
133071,50,,2.0,4.0,369.0,1
133072,50,,2.0,2.0,582.0,1
133073,50,,,,,1
133074,50,,2.0,2.0,795.0,1
133075,50,,2.0,4.0,383.0,1
133076,50,,2.0,2.0,4000.0,1
133077,50,,2.0,4.0,183.0,1
133078,50,,2.0,2.0,1250.0,1
133079,50,,,,,1
133080,50,,2.0,4.0,500.0,1
133081,50,,2.0,4.0,678.0,1
133082,50,,2.0,4.0,502.0,1
133083,50,,2.0,4.0,2500.0,1
133084,50,,,,,1
133085,50,,2.0,2.0,2050.0,1
133086,50,,,,,1
133087,50,,2.0,4.0,750.0,1
133088,50,,2.0,4.0,592.0,1
133089,50,,2.0,4.0,564.0,1
133090,50,,,,,1
133091,50,,,,,1
133092,50,,2.0,2.0,820.0,1
133093,50,,2.0,4.0,550.0,1
133094,50,,2.0,4.0,806.0,1
133095,50,,2.0,2.0,833.0,1
133096,50,,2.0,2.0,1650.0,1
133097,50,,2.0,4.0,260.0,1
133098,50,,2.0,4.0,2350.0,1
133099,50,,,,,1
133100,50,,2.0,4.0,12025.0,8
133101,50,,,,,8
133102,50,,,,,8
133103,50,,2.0,4.0,450.0,8
133104,50,,,,,8
133105,50,,2.0,4.0,582.0,8
133106,50,,,,,8
133107,50,,,,,8
133108,50,3.0,4.0,4.0,595.0,8
133109,50,,,,,8
133110,50,,2.0,4.0,1060.0,8
133111,50,,,,,8
133112,50,,2.0,4.0,425.0,8
133113,50,,2.0,4.0,166.0,8
133114,50,,2.0,4.0,1300.0,8
133115,50,,2.0,4.0,1366.0,8
133116,50,,2.0,4.0,1153.0,1
133117,50,,,,,1
133118,50,,2.0,4.0,489.0,1
133119,50,,2.0,4.0,2220.0,1
133120,50,,,,,1
133121,50,3.0,4.0,4.0,935.0,1
133122,50,,2.0,4.0,1000.0,1
133123,50,,2.0,2.0,996.0,1
133124,50,,2.0,2.0,667.0,1
133125,50,,2.0,4.0,1050.0,1
133126,50,,2.0,4.0,1726.0,1
133127,50,,2.0,4.0,546.0,1
133128,50,,2.0,4.0,714.0,1
133129,50,,2.0,2.0,450.0,1
133130,50,,2.0,2.0,5700.0,1
133131,50,,2.0,4.0,800.0,1
133132,50,,2.0,4.0,1292.0,1
133133,50,,2.0,2.0,650.0,1
133134,50,,2.0,2.0,459.0,1
133135,50,,2.0,4.0,750.0,1
133136,50,,2.0,4.0,265.0,1
133137,50,,2.0,4.0,481.0,1
133138,50,,2.0,4.0,1180.0,1
133139,50,,2.0,4.0,150.0,1
133140,50,,2.0,2.0,180.0,1
133141,50,,2.0,4.0,565.0,1
133142,50,,2.0,2.0,397.0,1
133143,50,,2.0,4.0,939.0,1
133144,50,,2.0,2.0,733.0,1
133145,50,,2.0,2.0,1090.0,1
133146,50,,2.0,2.0,933.0,1
133147,50,,2.0,2.0,274.0,1
133148,50,,2.0,2.0,425.0,1
133149,50,,2.0,4.0,609.0,1
133150,50,,2.0,4.0,369.0,1
133151,50,,,,,8
133152,50,,,,,8
133153,50,,2.0,4.0,928.0,8
133154,50,,2.0,4.0,0.0,8
133155,50,,,,,8
133156,50,,2.0,4.0,0.0,8
133157,50,,,,,8
133158,50,,2.0,4.0,2775.0,8
133159,50,,,,,8
133160,50,,,,,8
133161,50,,2.0,4.0,750.0,8
133162,50,,2.0,4.0,678.0,8
133163,50,,2.0,4.0,1144.0,8
133164,50,,,,,8
133165,50,,2.0,4.0,775.0,8
133166,50,,2.0,4.0,452.0,8
133167,50,,2.0,4.0,700.0,8
133168,50,,2.0,2.0,404.0,8
133169,50,,,,,8
133170,50,,,,,8
133171,50,,2.0,4.0,725.0,8
133172,50,,2.0,2.0,989.0,8
133173,50,,2.0,4.0,550.0,8
133174,50,,2.0,4.0,916.0,8
133175,50,,2.0,4.0,492.0,8
133176,50,,2.0,4.0,675.0,8
133177,50,,,,,8
133178,50,,,,,8
133179,50,,2.0,4.0,340.0,8
133180,50,,,,1200.0,8
133181,50,,2.0,4.0,520.0,8
133182,50,,2.0,4.0,433.0,8
133183,50,,2.0,4.0,678.0,8
133184,50,,,,,8
133185,50,,2.0,4.0,806.0,1
133186,50,,2.0,2.0,8000.0,1
133187,50,,2.0,2.0,535.0,1
133188,50,,2.0,4.0,397.0,1
133189,50,,2.0,4.0,730.0,1
133190,50,,2.0,4.0,592.0,1
133191,50,,2.0,4.0,669.0,1
133192,50,,2.0,2.0,445.0,1
133193,50,,2.0,2.0,614.0,1
133194,50,,2.0,4.0,666.0,1
133195,50,,,,,1
133196,50,,2.0,4.0,939.0,1
133197,50,,2.0,4.0,600.0,1
133198,50,,2.0,4.0,950.0,1
133199,50,,,,,1
133200,50,,2.0,2.0,1175.0,1
133201,50,,2.0,2.0,4000.0,1
133202,50,,2.0,2.0,3104.0,1
133203,50,,2.0,4.0,725.0,8
133204,50,,2.0,4.0,339.0,8
133205,50,,2.0,4.0,600.0,8
133206,50,,2.0,2.0,260.0,8
133207,50,,,,,8
133208,50,,2.0,4.0,1283.0,8
133209,50,,2.0,4.0,3000.0,8
133210,50,,,,,8
133211,50,,,,,8
133212,50,,2.0,2.0,5200.0,8
133213,50,,,,,8
133214,50,,,,,8
133215,50,,,,,8
133216,50,,,,,8
133217,50,,2.0,4.0,457.0,8
133218,50,,2.0,2.0,1250.0,1
133219,50,,2.0,2.0,2125.0,1
133220,50,,,,,1
133221,50,,,,,1
133222,50,,2.0,2.0,2000.0,1
133223,50,,2.0,2.0,1233.0,1
133224,50,,,,,1
133225,50,,,,,1
133226,50,,2.0,4.0,1000.0,1
133227,50,,2.0,4.0,0.0,1
133228,50,,2.0,2.0,3000.0,1
133229,50,,,,,1
133230,50,,2.0,2.0,3000.0,1
133231,50,,,,,1
133232,50,,2.0,2.0,1550.0,1
133233,50,,2.0,2.0,2400.0,1
133234,50,,2.0,2.0,999999999999.0,1
133235,50,,,,,1
133236,50,,,,,1
133237,50,,2.0,2.0,2034.0,1
133238,50,,2.0,2.0,10916.0,1
133239,50,,2.0,2.0,999999999999.0,1
133240,50,,2.0,2.0,2966.0,1
133241,50,,2.0,2.0,1166.0,1
133242,50,,2.0,2.0,1244.0,1
133243,50,,,,,1
133244,50,,2.0,2.0,1325.0,1
133245,50,,2.0,2.0,1950.0,1
133246,50,,2.0,2.0,1214.0,1
133247,50,,,,,1
133248,50,,2.0,2.0,3000.0,1
133249,50,,,,,1
133250,50,,,,,1
133251,50,,2.0,2.0,1733.0,1
133252,50,,,,,1
133253,50,,2.0,4.0,678.0,1
133254,50,,2.0,4.0,1786.0,1
133255,50,,2.0,2.0,1000.0,1
133256,50,,2.0,4.0,247.0,1
133257,50,,2.0,2.0,2400.0,1
133258,50,,,,,1
133259,50,,,,,1
133260,50,,2.0,2.0,450.0,1
133261,50,,2.0,2.0,493.0,1
133262,50,,2.0,4.0,266.0,1
133263,50,,2.0,2.0,1660.0,1
133264,50,,,,,1
133265,50,,2.0,2.0,187.0,1
133266,50,,,,,1
133267,50,,2.0,2.0,7200.0,1
133268,50,,2.0,2.0,1100.0,1
133269,50,,2.0,2.0,12500.0,1
133270,50,,2.0,2.0,2500.0,1
133271,50,,,,,1
133272,50,,,,,1
133273,50,,2.0,2.0,5000.0,1
133274,50,,2.0,2.0,1666.0,1
133275,50,,,,,1
133276,50,,,,,1
133277,50,,,,,1
133278,50,,2.0,2.0,3000.0,1
133279,50,,,,,1
133280,50,,2.0,2.0,375.0,1
133281,50,,,,,1
133282,50,,,,,1
133283,50,,2.0,2.0,1050.0,1
133284,50,,2.0,2.0,6100.0,1
133285,50,,2.0,2.0,2400.0,1
133286,50,,,,,1
133287,50,,2.0,2.0,4500.0,1
133288,50,,2.0,2.0,2200.0,1
133289,50,,,,,1
133290,50,,2.0,2.0,952.0,1
133291,50,,2.0,2.0,2750.0,1
133292,50,,2.0,2.0,2126.0,1
133293,50,,2.0,2.0,2000.0,1
133294,50,,2.0,2.0,2425.0,1
133295,50,,,,,1
133296,50,,2.0,2.0,700.0,1
133297,50,,,,,1
133298,50,,2.0,2.0,139.0,1
133299,50,,2.0,4.0,770.0,1
133300,50,,2.0,2.0,2744.0,1
133301,50,,2.0,4.0,0.0,1
133302,50,,2.0,4.0,967.0,1
133303,50,,2.0,4.0,539.0,1
133304,50,,2.0,2.0,0.0,1
133305,50,,2.0,4.0,678.0,1
133306,50,,2.0,2.0,614.0,1
133307,50,,2.0,4.0,466.0,1
133308,50,,2.0,4.0,508.0,1
133309,50,,2.0,4.0,1200.0,1
133310,50,,2.0,4.0,226.0,1
133311,50,,2.0,4.0,1925.0,1
133312,50,,2.0,4.0,759.0,1
133313,50,,2.0,4.0,83.0,1
133314,50,,2.0,4.0,2000.0,1
133315,50,,2.0,2.0,485.0,1
133316,50,,2.0,2.0,490.0,1
133317,50,,,,,1
133318,50,,2.0,2.0,4975.0,1
133319,50,,2.0,2.0,1358.0,1
133320,50,,,,,1
133321,50,,2.0,2.0,5000.0,1
133322,50,,2.0,2.0,3000.0,1
133323,50,,2.0,2.0,20000.0,1
133324,50,,,,,1
133325,50,,2.0,2.0,1500.0,1
133326,50,,2.0,2.0,4750.0,1
133327,50,,2.0,2.0,0.0,1
133328,50,,,,,1
133329,50,,,,,1
133330,50,,,,,1
133331,50,,2.0,2.0,8333.0,1
133332,50,,2.0,2.0,3666.0,1
133333,50,,,,,1
133334,50,,2.0,2.0,13500.0,1
133335,50,,2.0,2.0,0.0,1
133336,50,,2.0,2.0,1195.0,1
133337,50,,,,,1
133338,50,,2.0,2.0,8250.0,1
133339,50,,2.0,2.0,9100.0,1
133340,50,,,,,1
133341,50,,2.0,2.0,8750.0,1
133342,50,,2.0,4.0,834.0,1
133343,50,,2.0,4.0,678.0,1
133344,50,,2.0,2.0,2500.0,1
133345,50,,2.0,4.0,30.0,1
133346,50,,2.0,4.0,339.0,1
133347,50,,2.0,2.0,575.0,1
133348,50,,2.0,4.0,170.0,1
133349,50,,2.0,4.0,599.0,1
133350,50,,2.0,4.0,339.0,1
133351,50,,2.0,4.0,308.0,1
133352,50,,2.0,4.0,339.0,1
133353,50,,2.0,2.0,1333.0,1
133354,50,,2.0,4.0,1078.0,1
133355,50,,2.0,2.0,785.0,1
133356,50,,2.0,4.0,464.0,1
133357,50,,2.0,4.0,44.0,1
133358,50,,2.0,2.0,250.0,1
133359,50,,2.0,4.0,3000.0,1
133360,50,,2.0,4.0,678.0,1
133361,50,,2.0,2.0,1300.0,1
133362,50,,2.0,2.0,1875.0,1
133363,50,,2.0,4.0,226.0,1
133364,50,,,,,1
133365,50,,2.0,4.0,769.0,1
133366,50,,2.0,2.0,358.0,1
133367,50,,2.0,2.0,4212.0,1
133368,50,,2.0,2.0,900.0,1
133369,50,,2.0,4.0,226.0,1
133370,50,,2.0,4.0,678.0,1
133371,50,,2.0,4.0,0.0,1
133372,50,3.0,4.0,4.0,678.0,1
133373,50,3.0,4.0,4.0,530.0,1
133374,50,,2.0,4.0,2000.0,1
133375,50,,2.0,4.0,975.0,1
133376,50,,2.0,2.0,500.0,1
133377,50,,,,,1
133378,50,,2.0,2.0,433.0,1
133379,50,,2.0,2.0,1900.0,1
133380,50,,2.0,2.0,999999999999.0,1
133381,50,,2.0,2.0,484.0,1
133382,50,,2.0,4.0,999999999999.0,1
133383,50,,2.0,4.0,678.0,1
133384,50,,2.0,2.0,983.0,1
133385,50,,,,,1
133386,50,,2.0,4.0,1000.0,1
133387,50,,2.0,4.0,450.0,1
133388,50,,,,,1
133389,50,,,,2089.0,1
133390,50,,,,,1
133391,50,,,,,1
133392,50,,,,,1
133393,50,,,,,1
133394,50,,2.0,2.0,366.0,1
133395,50,,2.0,4.0,375.0,1
133396,50,,2.0,2.0,1470.0,1
133397,50,,2.0,2.0,526.0,1
133398,50,,2.0,2.0,1017.0,1
133399,50,,2.0,4.0,252.0,1
133400,50,,2.0,2.0,1300.0,1
133401,50,,2.0,2.0,482.0,1
133402,50,,2.0,4.0,939.0,1
133403,50,,2.0,4.0,1400.0,1
133404,50,,2.0,2.0,423.0,1
133405,50,,2.0,4.0,1100.0,1
133406,50,,2.0,2.0,169.0,1
133407,50,,2.0,2.0,523.0,1
133408,50,,2.0,4.0,686.0,1
133409,50,,2.0,4.0,747.0,1
133410,50,,2.0,2.0,947.0,1
133411,50,,2.0,2.0,1700.0,1
133412,50,,2.0,2.0,2200.0,1
133413,50,,2.0,4.0,492.0,1
133414,50,,2.0,2.0,900.0,1
133415,50,,2.0,4.0,364.0,1
133416,50,,2.0,4.0,800.0,1
133417,50,,2.0,4.0,445.0,1
133418,50,,2.0,4.0,659.0,1
133419,50,,2.0,4.0,1356.0,1
133420,50,,2.0,4.0,1012.0,1
133421,50,,2.0,2.0,1225.0,1
133422,50,,2.0,4.0,800.0,1
133423,50,,2.0,2.0,540.0,1
133424,50,,2.0,4.0,678.0,1
133425,50,,2.0,2.0,600.0,1
133426,50,,2.0,4.0,1000.0,1
133427,50,,2.0,2.0,1066.0,1
133428,50,,2.0,2.0,714.0,1
133429,50,,2.0,4.0,0.0,1
133430,50,,2.0,2.0,500.0,1
133431,50,,2.0,4.0,678.0,1
133432,50,,2.0,4.0,363.0,1
133433,50,,,,,1
133434,50,,2.0,4.0,750.0,1
133435,50,,2.0,4.0,654.0,1
133436,50,3.0,4.0,4.0,678.0,1
133437,50,,2.0,4.0,678.0,1
133438,50,,2.0,4.0,0.0,1
133439,50,,2.0,2.0,285.0,1
133440,50,,2.0,4.0,500.0,1
133441,50,,,,,1
133442,50,,2.0,2.0,1125.0,1
133443,50,,2.0,4.0,508.0,1
133444,50,,2.0,2.0,2300.0,1
133445,50,,2.0,4.0,614.0,1
133446,50,,,,,1
133447,50,,2.0,4.0,678.0,1
133448,50,,2.0,2.0,339.0,1
133449,50,,2.0,2.0,850.0,1
133450,50,,2.0,4.0,8178.0,1
133451,50,,2.0,2.0,650.0,1
133452,50,,2.0,4.0,1979.0,1
133453,50,,2.0,2.0,1466.0,1
133454,50,,2.0,4.0,0.0,1
133455,50,,2.0,4.0,650.0,1
133456,50,,,,,1
133457,50,,2.0,2.0,1200.0,1
133458,50,,2.0,4.0,492.0,1
133459,50,,2.0,2.0,687.0,1
133460,50,,2.0,2.0,4725.0,1
133461,50,,2.0,2.0,2666.0,1
133462,50,,2.0,4.0,750.0,1
133463,50,,2.0,2.0,12000.0,1
133464,50,,2.0,4.0,939.0,1
133465,50,,2.0,4.0,759.0,1
133466,50,,2.0,4.0,452.0,1
133467,50,,2.0,2.0,2600.0,1
133468,50,,2.0,2.0,2250.0,1
133469,50,,2.0,2.0,678.0,1
133470,50,,2.0,2.0,813.0,1
133471,50,,2.0,2.0,3450.0,1
133472,50,,2.0,2.0,2000.0,1
133473,50,,2.0,2.0,1600.0,1
133474,50,,2.0,2.0,1733.0,1
133475,50,,2.0,2.0,1400.0,1
133476,50,,2.0,2.0,666.0,1
133477,50,,2.0,4.0,750.0,1
133478,50,,2.0,4.0,2000.0,1
133479,50,,2.0,4.0,500.0,1
133480,50,,2.0,4.0,350.0,1
133481,50,,2.0,2.0,1100.0,1
133482,50,,2.0,4.0,525.0,1
133483,50,,2.0,4.0,999999999999.0,1
133484,50,,2.0,2.0,500.0,1
133485,50,,2.0,2.0,988.0,1
133486,50,,2.0,4.0,350.0,1
133487,50,,2.0,2.0,1333.0,1
133488,50,,2.0,4.0,0.0,1
133489,50,,2.0,4.0,1200.0,1
133490,50,,2.0,2.0,950.0,1
133491,50,,2.0,2.0,700.0,1
133492,50,,2.0,4.0,678.0,1
133493,50,,2.0,4.0,172.0,1
133494,50,,2.0,2.0,592.0,1
133495,50,,2.0,2.0,1130.0,1
133496,50,,2.0,2.0,2000.0,1
133497,50,,2.0,4.0,678.0,1
133498,50,,2.0,4.0,678.0,1
133499,50,,2.0,2.0,980.0,1
133500,50,,2.0,2.0,3533.0,1
133501,50,,2.0,2.0,722.0,1
133502,50,,2.0,2.0,2034.0,1
133503,50,,2.0,4.0,919.0,1
133504,50,,2.0,4.0,800.0,1
133505,50,,2.0,4.0,514.0,1
133506,50,,2.0,4.0,200.0,1
133507,50,,2.0,2.0,196.0,1
133508,50,,2.0,4.0,752.0,1
133509,50,,2.0,4.0,678.0,1
133510,50,,2.0,4.0,1200.0,1
133511,50,,2.0,4.0,678.0,1
133512,50,,2.0,2.0,900.0,1
133513,50,,,,,1
133514,50,,2.0,4.0,508.0,1
133515,50,,2.0,2.0,522.0,1
133516,50,,2.0,2.0,678.0,1
133517,50,,2.0,2.0,724.0,1
133518,50,,2.0,4.0,678.0,1
133519,50,,2.0,4.0,678.0,1
133520,50,,2.0,4.0,435.0,1
133521,50,,2.0,2.0,1300.0,1
133522,50,,2.0,2.0,2150.0,1
133523,50,,2.0,2.0,2072.0,1
133524,50,,2.0,2.0,4533.0,1
133525,50,,2.0,2.0,100.0,1
133526,50,,2.0,4.0,450.0,1
133527,50,,,,,1
133528,50,,2.0,4.0,0.0,1
133529,50,,2.0,2.0,2500.0,1
133530,50,,2.0,2.0,833.0,1
133531,50,,2.0,4.0,425.0,1
133532,50,,2.0,4.0,0.0,1
133533,50,,2.0,2.0,339.0,1
133534,50,,2.0,2.0,1500.0,1
133535,50,,2.0,2.0,887.0,1
133536,50,,,,,1
133537,50,,2.0,4.0,1900.0,1
133538,50,,2.0,2.0,2733.0,1
133539,50,,2.0,2.0,5000.0,1
133540,50,,2.0,4.0,1839.0,1
133541,50,,2.0,2.0,1200.0,1
133542,50,,2.0,2.0,600.0,1
133543,50,,2.0,2.0,2500.0,1
133544,50,,2.0,2.0,2200.0,1
133545,50,,2.0,4.0,855.0,1
133546,50,,2.0,2.0,426.0,1
133547,50,,2.0,2.0,2250.0,1
133548,50,,2.0,4.0,389.0,1
133549,50,,2.0,2.0,542.0,1
133550,50,,2.0,2.0,950.0,1
133551,50,,2.0,2.0,665.0,1
133552,50,,2.0,2.0,8750.0,1
133553,50,,2.0,2.0,707.0,1
133554,50,,2.0,2.0,250.0,1
133555,50,,2.0,4.0,5400.0,1
133556,50,,2.0,2.0,291.0,1
133557,50,,2.0,4.0,339.0,1
133558,50,,2.0,4.0,150.0,1
133559,50,,2.0,4.0,0.0,1
133560,50,,2.0,2.0,1000.0,1
133561,50,,2.0,4.0,733.0,1
133562,50,,2.0,4.0,589.0,1
133563,50,,2.0,4.0,999999999999.0,1
133564,50,,2.0,2.0,1119.0,1
133565,50,,2.0,4.0,150.0,1
133566,50,,2.0,2.0,300.0,1
133567,50,,2.0,4.0,45.0,1
133568,50,,2.0,4.0,926.0,1
133569,50,,2.0,4.0,664.0,1
133570,50,,2.0,2.0,825.0,1
133571,50,,,,,1
133572,50,,2.0,4.0,206.0,1
133573,50,,2.0,4.0,2350.0,1
133574,50,,2.0,4.0,750.0,1
133575,50,,2.0,2.0,400.0,1
133576,50,,2.0,4.0,10.0,1
133577,50,,2.0,4.0,678.0,1
133578,50,,2.0,4.0,834.0,1
133579,50,,2.0,4.0,116.0,1
133580,50,,2.0,2.0,375.0,1
133581,50,,2.0,4.0,60.0,1
133582,50,,2.0,2.0,697.0,1
133583,50,,2.0,4.0,210.0,1
133584,50,,2.0,2.0,372.0,1
133585,50,,2.0,4.0,678.0,1
133586,50,,2.0,2.0,699.0,1
133587,50,,2.0,4.0,360.0,1
133588,50,,2.0,4.0,0.0,1
133589,50,,,,,1
133590,50,,2.0,2.0,1715.0,1
133591,50,,2.0,4.0,600.0,1
133592,50,,2.0,2.0,856.0,1
133593,50,,2.0,4.0,396.0,1
133594,50,,2.0,4.0,678.0,1
133595,50,,2.0,4.0,303.0,1
133596,50,,2.0,2.0,1000.0,1
133597,50,,2.0,4.0,1300.0,1
133598,50,,2.0,4.0,785.0,1
133599,50,,2.0,4.0,725.0,1
133600,50,,,,,1
133601,50,,2.0,4.0,220.0,1
133602,50,,2.0,4.0,846.0,1
133603,50,,2.0,4.0,400.0,1
133604,50,,2.0,4.0,800.0,1
133605,50,,2.0,2.0,996.0,1
133606,50,,2.0,4.0,1343.0,1
133607,50,,2.0,4.0,226.0,1
133608,50,,2.0,2.0,464.0,1
133609,50,,2.0,2.0,1145.0,1
133610,50,,2.0,2.0,500.0,1
133611,50,,2.0,2.0,650.0,1
133612,50,,2.0,4.0,1000.0,1
133613,50,,2.0,4.0,4000.0,1
133614,50,,2.0,2.0,687.0,1
133615,50,,2.0,4.0,2200.0,1
133616,50,,,,,1
133617,50,,2.0,4.0,718.0,1
133618,50,,2.0,2.0,933.0,1
133619,50,,2.0,2.0,750.0,1
133620,50,,2.0,4.0,847.0,1
133621,50,,2.0,4.0,526.0,1
133622,50,,2.0,2.0,1000.0,1
133623,50,,2.0,2.0,7600.0,1
133624,50,,2.0,4.0,750.0,1
133625,50,,,,,1
133626,50,,2.0,4.0,2000.0,1
133627,50,,2.0,4.0,333.0,1
133628,50,,2.0,2.0,500.0,1
133629,50,,2.0,4.0,339.0,1
133630,50,,2.0,2.0,807.0,1
133631,50,,2.0,4.0,678.0,1
133632,50,,2.0,4.0,789.0,1
133633,50,,2.0,4.0,492.0,1
133634,50,,2.0,2.0,400.0,1
133635,50,,2.0,4.0,251.0,1
133636,50,,2.0,2.0,999999999999.0,1
133637,50,,,,,1
133638,50,,2.0,2.0,333.0,1
133639,50,,2.0,2.0,999999999999.0,1
133640,50,,2.0,4.0,266.0,1
133641,50,,2.0,2.0,1375.0,1
133642,50,,2.0,2.0,999999999999.0,1
133643,50,,2.0,2.0,986.0,1
133644,50,,2.0,2.0,499.0,1
133645,50,,2.0,2.0,263.0,1
133646,50,,2.0,2.0,228.0,1
133647,50,,2.0,2.0,759.0,1
133648,50,,,,,1
133649,50,,2.0,2.0,1233.0,1
133650,50,,2.0,2.0,329.0,1
133651,50,,2.0,4.0,286.0,1
133652,50,,2.0,2.0,2600.0,1
133653,50,,2.0,2.0,955.0,1
133654,50,,2.0,2.0,687.0,1
133655,50,,,,,1
133656,50,,2.0,2.0,452.0,1
133657,50,,2.0,4.0,678.0,1
133658,50,,2.0,4.0,939.0,1
133659,50,,2.0,2.0,1400.0,1
133660,50,,2.0,4.0,787.0,1
133661,50,,,,,1
133662,50,,2.0,2.0,1050.0,1
133663,50,,2.0,2.0,1150.0,1
133664,50,,2.0,2.0,370.0,1
133665,50,,2.0,2.0,1500.0,1
133666,50,,2.0,2.0,1200.0,1
133667,50,,2.0,2.0,866.0,1
133668,50,,2.0,4.0,0.0,1
133669,50,,2.0,4.0,753.0,1
133670,50,,2.0,4.0,339.0,1
133671,50,,2.0,4.0,780.0,1
133672,50,,2.0,2.0,875.0,1
133673,50,,2.0,2.0,226.0,1
133674,50,,2.0,2.0,450.0,1
133675,50,,2.0,2.0,1120.0,1
133676,50,,2.0,2.0,666.0,1
133677,50,,2.0,4.0,300.0,1
133678,50,,2.0,4.0,452.0,1
133679,50,,2.0,4.0,509.0,1
133680,50,,,,,1
133681,50,3.0,4.0,4.0,0.0,1
133682,50,,2.0,4.0,900.0,1
133683,50,,2.0,4.0,400.0,1
133684,50,,2.0,4.0,425.0,1
133685,50,,2.0,2.0,250.0,1
133686,50,,2.0,2.0,644.0,1
133687,50,,2.0,2.0,558.0,1
133688,50,,,,,1
133689,50,,2.0,4.0,500.0,1
133690,50,,2.0,4.0,809.0,1
133691,50,,2.0,4.0,489.0,1
133692,50,,,,,1
133693,50,,2.0,2.0,607.0,1
133694,50,,2.0,4.0,1110.0,1
133695,50,,2.0,4.0,379.0,1
133696,50,,2.0,2.0,354.0,1
133697,50,,2.0,2.0,726.0,1
133698,50,,2.0,2.0,411.0,1
133699,50,,,,,1
133700,50,,2.0,4.0,1000.0,1
133701,50,,2.0,2.0,435.0,1
133702,50,,2.0,2.0,600.0,1
133703,50,,2.0,2.0,1800.0,1
133704,50,,2.0,2.0,1212.0,1
133705,50,,2.0,2.0,800.0,1
133706,50,,2.0,4.0,1054.0,1
133707,50,,2.0,2.0,866.0,1
133708,50,,,,,1
133709,50,,2.0,2.0,965.0,1
133710,50,,2.0,2.0,963.0,1
133711,50,,2.0,2.0,315.0,1
133712,50,,2.0,2.0,562.0,1
133713,50,,2.0,2.0,1100.0,1
133714,50,,2.0,2.0,1685.0,1
133715,50,,2.0,2.0,1035.0,1
133716,50,,2.0,2.0,720.0,1
133717,50,,2.0,4.0,1000.0,1
133718,50,,2.0,4.0,666.0,1
133719,50,,2.0,2.0,575.0,1
133720,50,,2.0,4.0,1559.0,1
133721,50,,2.0,4.0,339.0,1
133722,50,,2.0,4.0,225.0,1
133723,50,,2.0,2.0,650.0,1
133724,50,,2.0,4.0,1089.0,1
133725,50,,2.0,2.0,500.0,1
133726,50,,2.0,4.0,0.0,1
133727,50,,2.0,4.0,939.0,1
133728,50,,2.0,2.0,366.0,1
133729,50,,,,,1
133730,50,,2.0,4.0,412.0,1
133731,50,,2.0,2.0,1300.0,1
133732,50,,2.0,4.0,400.0,1
133733,50,,2.0,2.0,1666.0,1
133734,50,,2.0,2.0,2000.0,1
133735,50,,2.0,2.0,1400.0,1
133736,50,,2.0,2.0,3833.0,1
133737,50,,2.0,2.0,2000.0,1
133738,50,,,,,1
133739,50,,,,,1
133740,50,,,,,1
133741,50,,2.0,2.0,400.0,1
133742,50,,2.0,2.0,1892.0,1
133743,50,,2.0,2.0,550.0,1
133744,50,,2.0,2.0,1000.0,1
133745,50,,2.0,2.0,733.0,1
133746,50,,,,,1
133747,50,,2.0,2.0,1233.0,1
133748,50,,2.0,4.0,3084.0,1
133749,50,,2.0,2.0,1500.0,1
133750,50,,2.0,2.0,1300.0,1
133751,50,,2.0,4.0,678.0,1
133752,50,,2.0,2.0,966.0,1
133753,50,,2.0,4.0,1286.0,1
133754,50,,2.0,2.0,1923.0,1
133755,50,,2.0,2.0,3250.0,1
133756,50,,2.0,4.0,339.0,1
133757,50,,2.0,4.0,700.0,1
133758,50,,2.0,4.0,150.0,1
133759,50,,,,,1
133760,50,,2.0,4.0,0.0,1
133761,50,,,,,1
133762,50,,2.0,2.0,900.0,1
133763,50,,2.0,2.0,1755.0,1
133764,50,,2.0,2.0,1840.0,1
133765,50,,2.0,2.0,999999999999.0,1
133766,50,,,,,1
133767,50,,2.0,2.0,0.0,1
133768,50,,2.0,2.0,3150.0,1
133769,50,,,,,1
133770,50,,,,,1
133771,50,,,,,1
133772,50,,,,,1
133773,50,,2.0,2.0,850.0,1
133774,50,,,,,1
133775,50,,2.0,2.0,999999999999.0,1
133776,50,,2.0,2.0,2200.0,1
133777,50,,,,,1
133778,50,,,,,1
133779,50,,2.0,2.0,900.0,1
133780,50,,2.0,2.0,4250.0,1
133781,50,,,,,1
133782,50,,2.0,2.0,2650.0,1
133783,50,,2.0,2.0,897.0,1
133784,50,,2.0,4.0,694.0,1
133785,50,,2.0,2.0,1135.0,1
133786,50,,2.0,2.0,369.0,1
133787,50,,2.0,2.0,866.0,1
133788,50,,,,,1
133789,50,,2.0,4.0,925.0,1
133790,50,,2.0,2.0,894.0,1
